,SaleID,price,price
19693,,,8241.92
19694,,,758.20135
19695,,,6838.8145
19696,,,6120.185
19697,,,2821.134
19698,,,1164.1277
19699,,,23204.332
19700,,,14403.534
19701,,,9264.987
19702,,,2329.9067
19703,,,12788.025
19704,,,888.44055
19705,,,792.99664
19706,,,160.99081
19707,,,8884.216
19708,,,15130.294
19709,,,1454.8792
19710,,,3072.0447
19711,,,13501.57
19712,,,1709.965
19713,,,567.04834
19714,,,708.9788
19715,,,6190.993
19716,,,2068.1516
19717,,,3325.4346
19718,,,1834.825
19719,,,346.94952
19720,,,1684.5991
19721,,,3421.0588
19722,,,343.03113
19723,,,1556.5771
19724,,,6423.351
19725,,,16654.062
19726,,,2930.0378
19727,,,921.4468
19728,,,9553.907
19729,,,1485.929
19730,,,2803.123
19731,,,711.09753
19732,,,3065.5483
19733,,,7942.333
19734,,,923.022
19735,,,506.03183
19736,,,15733.281
19737,,,689.32587
19738,,,6027.3545
19739,,,244.88612
19740,,,3793.7507
19741,,,1598.4341
19742,,,2633.4294
19743,,,7209.3594
19744,,,501.47354
19745,,,1947.911
19746,,,1330.0961
19747,,,1175.2856
19748,,,730.8718
19749,,,1932.9879
19750,,,2490.2026
19751,,,11857.704
19752,,,413.75165
19753,,,2017.3447
19754,,,2535.6538
19755,,,2140.4675
19756,,,1269.7684
19757,,,3609.0393
19758,,,2953.3306
19759,,,3751.877
19760,,,1421.1761
19761,,,5646.2266
19762,,,2848.7283
19763,,,7296.5654
19764,,,8972.985
19765,,,695.6494
19766,,,742.39996
19767,,,14252.929
19768,,,2404.1292
19769,,,534.03485
19770,,,3024.7131
19771,,,22350.814
19772,,,956.27655
19773,,,2045.9719
19774,,,1667.9691
19775,,,1157.5732
19776,,,303.35086
19777,,,1408.7946
19778,,,1197.9335
19779,,,23780.857
19780,,,2393.067
19781,,,3946.2036
19782,,,2986.484
19783,,,1408.2656
19784,,,9819.959
19785,,,13533.415
19786,,,20713.102
19787,,,10754.08
19788,,,6542.9854
19789,,,1685.5342
19790,,,1157.7251
19791,,,1869.0831
19792,,,1897.7257
19793,,,6861.506
19794,,,14965.779
19795,,,12184.58
19796,,,1611.8075
19797,,,2031.1787
19798,,,4312.566
19799,,,14346.281
19800,,,649.77264
19801,,,1275.7261
19802,,,8789.522
19803,,,2289.4229
19804,,,2628.9287
19805,,,13107.475
19806,,,2105.59
19807,,,1763.9132
19808,,,863.0087
19809,,,1158.9258
19810,,,948.13654
19811,,,11108.561
19812,,,12868.064
19813,,,5517.0713
19814,,,5419.5205
19815,,,2987.2817
19816,,,12186.219
19817,,,2879.6018
19818,,,3803.3423
19819,,,3399.0552
19820,,,4204.288
19821,,,2641.0342
19822,,,972.18365
19823,,,18656.5
19824,,,578.4891
19825,,,12118.913
19826,,,496.73236
19827,,,3702.206
19828,,,2911.8777
19829,,,2968.8816
19830,,,7656.555
19831,,,1695.3942
19832,,,1379.6952
19833,,,6290.3687
19834,,,801.01904
19835,,,2117.9897
19836,,,9037.367
19837,,,19569.354
19838,,,4084.8955
19839,,,5225.274
19840,,,1199.9933
19841,,,1149.8707
19842,,,3041.2288
19843,,,7806.686
19844,,,1400.7286
19845,,,7987.611
19846,,,4727.507
19847,,,1322.4994
19848,,,3812.725
19849,,,5508.642
19850,,,6354.321
19851,,,8410.863
19852,,,298.99387
19853,,,6379.9614
19854,,,8062.8374
19855,,,519.34735
19856,,,4375.8257
19857,,,1354.313
19858,,,1052.4592
19859,,,596.472
19860,,,1094.7122
19861,,,5536.8145
19862,,,45389.44
19863,,,3378.8723
19864,,,1183.6462
19865,,,13829.159
19866,,,2855.1685
19867,,,3799.2375
19868,,,2780.1697
19869,,,3114.8467
19870,,,10412.708
19871,,,16099.298
19872,,,2676.0515
19873,,,13010.005
19874,,,5682.458
19875,,,2990.8062
19876,,,979.79443
19877,,,24718.6
19878,,,2546.8926
19879,,,2868.0403
19880,,,1194.0728
19881,,,9035.213
19882,,,9642.237
19883,,,4695.177
19884,,,1246.5897
19885,,,530.153
19886,,,1030.4789
19887,,,3562.7915
19888,,,796.1749
19889,,,3491.9224
19890,,,7064.8228
19891,,,7110.7866
19892,,,1093.6061
19893,,,17838.617
19894,,,582.5664
19895,,,2463.1772
19896,,,203.0541
19897,,,34066.434
19898,,,7608.9653
19899,,,758.78766
19900,,,1798.2107
19901,,,242.79295
19902,,,4126.362
19903,,,9453.971
19904,,,6935.384
19905,,,213.04549
19906,,,3611.3538
19907,,,10431.963
19908,,,26493.574
19909,,,625.17896
19910,,,1982.0248
19911,,,24599.248
19912,,,14867.403
19913,,,1932.455
19914,,,22077.729
19915,,,1740.8154
19916,,,15630.486
19917,,,1890.9718
19918,,,363.55133
19919,,,2190.1558
19920,,,10919.167
19921,,,9879.812
19922,,,9017.779
19923,,,694.47314
19924,,,5772.3506
19925,,,29063.512
19926,,,489.90958
19927,,,2409.5564
19928,,,8420.279
19929,,,1337.1659
19930,,,1228.6827
19931,,,22045.389
19932,,,3906.5063
19933,,,1803.6807
19934,,,306.59915
19935,,,5863.536
19936,,,3755.0242
19937,,,45412.344
19938,,,21138.982
19939,,,3336.703
19940,,,5774.135
19941,,,12410.684
19942,,,848.64185
19943,,,1411.7306
19944,,,3165.2002
19945,,,1775.7872
19946,,,4503.4917
19947,,,771.4878
19948,,,5807.9287
19949,,,214.02109
19950,,,3289.2056
19951,,,18613.525
19952,,,8148.6685
19953,,,3671.2437
19954,,,450.74728
19955,,,4686.1387
19956,,,6406.2065
19957,,,1919.8591
19958,,,11378.156
19959,,,14369.972
19960,,,17721.342
19961,,,3438.2942
19962,,,10682.817
19963,,,3681.8738
19964,,,1217.3256
19965,,,1335.7169
19966,,,21872.676
19967,,,28648.104
19968,,,1103.1675
19969,,,1609.4236
19970,,,3079.483
19971,,,2106.672
19972,,,1768.6567
19973,,,793.96606
19974,,,275.88107
19975,,,1040.8258
19976,,,2967.225
19977,,,3168.1396
19978,,,509.5716
19979,,,3516.009
19980,,,5115.266
19981,,,4057.292
19982,,,4472.216
19983,,,878.5369
19984,,,5058.1924
19985,,,6341.9443
19986,,,3039.448
19987,,,1261.6649
19988,,,2857.028
19989,,,433.53748
19990,,,2865.6047
19991,,,2566.0312
19992,,,2239.4976
19993,,,3029.0996
19994,,,767.1037
19995,,,13784.178
19996,,,11622.1045
19997,,,1748.9214
19998,,,15033.518
19999,,,11974.137
20000,,,2722.7236
20001,,,812.9245
20002,,,22028.533
20003,,,2099.8652
20004,,,17658.562
20005,,,331.59222
20006,,,1076.9226
20007,,,6203.549
20008,,,7613.096
20009,,,3343.4321
20010,,,10029.116
20011,,,1716.6492
20012,,,2320.1086
20013,,,13714.022
20014,,,17166.059
20015,,,16553.918
20016,,,5207.1084
20017,,,4586.1714
20018,,,5538.246
20019,,,6280.5366
20020,,,26318.748
20021,,,953.9123
20022,,,4766.12
20023,,,1948.874
20024,,,2037.2975
20025,,,3515.5093
20026,,,328.82117
20027,,,203.17526
20028,,,2196.637
20029,,,3195.2869
20030,,,26282.68
20031,,,13008.3545
20032,,,584.2164
20033,,,1045.8344
20034,,,2747.198
20035,,,2228.6099
20036,,,2760.9158
20037,,,5165.312
20038,,,8297.605
20039,,,880.2502
20040,,,1248.4996
20041,,,405.86658
20042,,,1993.253
20043,,,3878.6167
20044,,,6436.6104
20045,,,1165.2461
20046,,,1767.8763
20047,,,2917.7087
20048,,,202.35619
20049,,,6807.9067
20050,,,1482.5784
20051,,,5695.411
20052,,,1044.7094
20053,,,1654.7474
20054,,,19617.883
20055,,,12647.422
20056,,,805.10767
20057,,,9638.155
20058,,,10574.018
20059,,,4119.3965
20060,,,14756.932
20061,,,1307.5125
20062,,,609.7916
20063,,,2241.4556
20064,,,626.8069
20065,,,289.07233
20066,,,1194.9409
20067,,,855.8411
20068,,,10801.51
20069,,,5118.4927
20070,,,6439.38
20071,,,1123.8435
20072,,,11245.929
20073,,,1900.4031
20074,,,9899.658
20075,,,1459.9105
20076,,,501.064
20077,,,182.32216
20078,,,3985.7112
20079,,,5624.028
20080,,,1881.5731
20081,,,8322.01
20082,,,5448.339
20083,,,683.52795
20084,,,1203.359
20085,,,14299.44
20086,,,211.27841
20087,,,4083.633
20088,,,2907.2297
20089,,,294.887
20090,,,15663.123
20091,,,3898.5583
20092,,,2340.8982
20093,,,30097.227
20094,,,5211.1924
20095,,,1765.3385
20096,,,8674.0205
20097,,,6910.424
20098,,,344.63956
20099,,,1394.8557
20100,,,1180.188
20101,,,25604.691
20102,,,7714.1934
20103,,,3578.395
20104,,,875.9196
20105,,,1490.5582
20106,,,1066.7919
20107,,,738.6484
20108,,,4170.2256
20109,,,1445.8326
20110,,,1547.6798
20111,,,13786.294
20112,,,7808.123
20113,,,10593.672
20114,,,9214.438
20115,,,2695.6357
20116,,,1772.9124
20117,,,9572.989
20118,,,990.31476
20119,,,2504.0098
20120,,,6667.5366
20121,,,730.5585
20122,,,3638.5332
20123,,,2961.5662
20124,,,13202.464
20125,,,1862.7146
20126,,,1165.4907
20127,,,1053.8527
20128,,,1155.0176
20129,,,900.8065
20130,,,621.896
20131,,,701.5681
20132,,,5261.1123
20133,,,36676.41
20134,,,11010.663
20135,,,13406.398
20136,,,17047.059
20137,,,486.00198
20138,,,13621.119
20139,,,3804.2783
20140,,,9599.139
20141,,,2192.0288
20142,,,4892.75
20143,,,6495.559
20144,,,9431.491
20145,,,6428.2236
20146,,,14517.036
20147,,,1445.0332
20148,,,1864.7294
20149,,,5023.5967
20150,,,7506.898
20151,,,970.60254
20152,,,1778.2484
20153,,,2128.3008
20154,,,1004.8877
20155,,,1480.1432
20156,,,2758.0251
20157,,,5647.3306
20158,,,3448.2075
20159,,,42260.645
20160,,,10192.82
20161,,,2301.9622
20162,,,531.311
20163,,,3469.0461
20164,,,7933.316
20165,,,1287.2609
20166,,,5573.301
20167,,,10139.347
20168,,,1077.0656
20169,,,1279.5721
20170,,,8372.908
20171,,,8870.254
20172,,,1244.0254
20173,,,2388.3706
20174,,,3893.972
20175,,,7848.0537
20176,,,4597.9717
20177,,,5862.524
20178,,,23312.736
20179,,,3633.14
20180,,,5925.048
20181,,,1845.0966
20182,,,963.7556
20183,,,4116.82
20184,,,18717.934
20185,,,6020.006
20186,,,3135.0796
20187,,,957.45953
20188,,,1493.0276
20189,,,730.14874
20190,,,1088.1871
20191,,,8982.943
20192,,,9497.542
20193,,,12594.241
20194,,,16651.377
20195,,,8502.467
20196,,,3511.1624
20197,,,3933.2117
20198,,,929.19867
20199,,,1383.54
20200,,,2507.262
20201,,,6100.765
20202,,,4309.979
20203,,,16558.434
20204,,,7454.448
20205,,,17789.518
20206,,,2189.7065
20207,,,3343.343
20208,,,492.48798
20209,,,3688.9368
20210,,,19146.094
20211,,,518.9969
20212,,,13881.541
20213,,,9194.054
20214,,,5811.2866
20215,,,3009.2432
20216,,,23149.16
20217,,,2147.8652
20218,,,7465.541
20219,,,2149.9421
20220,,,7350.169
20221,,,1468.8909
20222,,,2483.1233
20223,,,8173.4526
20224,,,1889.1152
20225,,,444.66217
20226,,,7167.9663
20227,,,1935.0732
20228,,,1955.008
20229,,,1283.7832
20230,,,1739.224
20231,,,1430.5736
20232,,,3916.0952
20233,,,2579.6382
20234,,,20040.902
20235,,,924.3456
20236,,,7608.9
20237,,,1292.0575
20238,,,2833.1375
20239,,,1682.7659
20240,,,609.2455
20241,,,1017.40985
20242,,,697.8633
20243,,,2693.6575
20244,,,13007.747
20245,,,2529.7869
20246,,,6206.07
20247,,,3664.1238
20248,,,7281.2983
20249,,,5813.76
20250,,,968.74414
20251,,,2740.4993
20252,,,970.9287
20253,,,646.2999
20254,,,6975.2476
20255,,,1516.6925
20256,,,159.30945
20257,,,2750.9905
20258,,,1877.7367
20259,,,3711.421
20260,,,8906.316
20261,,,3087.5842
20262,,,2281.1396
20263,,,4687.404
20264,,,879.6709
20265,,,1517.9863
20266,,,2339.9211
20267,,,8014.8857
20268,,,28001.107
20269,,,1154.7993
20270,,,1014.8544
20271,,,1575.0059
20272,,,4146.5327
20273,,,1792.2948
20274,,,8704.719
20275,,,629.77246
20276,,,11427.945
20277,,,3308.2817
20278,,,3094.9775
20279,,,1241.0919
20280,,,2442.3203
20281,,,6941.9556
20282,,,4220.7993
20283,,,530.81903
20284,,,327.23044
20285,,,1479.978
20286,,,315.23947
20287,,,1482.2926
20288,,,2351.6465
20289,,,748.6186
20290,,,3503.7744
20291,,,1911.3516
20292,,,4760.155
20293,,,3012.851
20294,,,17990.37
20295,,,5566.8936
20296,,,3959.8618
20297,,,9782.166
20298,,,2765.1782
20299,,,12280.457
20300,,,6860.845
20301,,,3195.11
20302,,,1189.1145
20303,,,924.95605
20304,,,3383.2686
20305,,,6550.097
20306,,,3675.666
20307,,,6550.029
20308,,,5325.7104
20309,,,7079.2104
20310,,,4072.5813
20311,,,1556.5579
20312,,,597.83386
20313,,,2312.2239
20314,,,2418.1294
20315,,,8107.6113
20316,,,1505.9858
20317,,,4688.1772
20318,,,5478.261
20319,,,7861.576
20320,,,11923.491
20321,,,13085.018
20322,,,4322.9326
20323,,,26967.918
20324,,,7714.6494
20325,,,11864.934
20326,,,5470.841
20327,,,657.6881
20328,,,560.8626
20329,,,730.7769
20330,,,4565.103
20331,,,2471.423
20332,,,606.7365
20333,,,564.23773
20334,,,22385.842
20335,,,20750.57
20336,,,6922.2783
20337,,,2379.6807
20338,,,7882.6826
20339,,,1750.3071
20340,,,8212.682
20341,,,1982.7246
20342,,,737.2193
20343,,,3667.7957
20344,,,11594.149
20345,,,2091.982
20346,,,2760.0718
20347,,,21902.922
20348,,,1163.3435
20349,,,2541.35
20350,,,18179.875
20351,,,1503.546
20352,,,832.47766
20353,,,2180.9504
20354,,,4045.5317
20355,,,3598.3413
20356,,,2604.0999
20357,,,12274.907
20358,,,450.92374
20359,,,561.8255
20360,,,1017.8339
20361,,,3880.034
20362,,,2854.1758
20363,,,10756.46
20364,,,2539.8765
20365,,,5638.4497
20366,,,1498.3065
20367,,,1805.1888
20368,,,17869.03
20369,,,2318.3042
20370,,,6585.749
20371,,,3477.339
20372,,,9990.003
20373,,,8564.887
20374,,,11013.981
20375,,,1702.8395
20376,,,10342.267
20377,,,1204.6921
20378,,,10210.772
20379,,,3510.5962
20380,,,1037.3794
20381,,,4150.28
20382,,,1869.504
20383,,,2062.8923
20384,,,1808.0463
20385,,,427.9866
20386,,,1445.8209
20387,,,1401.0916
20388,,,3019.4373
20389,,,964.4496
20390,,,9965.659
20391,,,2865.2058
20392,,,4594.4116
20393,,,14001.3955
20394,,,4624.389
20395,,,1654.0046
20396,,,1153.8826
20397,,,3093.6875
20398,,,663.19147
20399,,,1846.8694
20400,,,2085.5815
20401,,,2938.9922
20402,,,4490.8457
20403,,,488.13983
20404,,,2265.4397
20405,,,2142.7798
20406,,,7491.055
20407,,,2139.1384
20408,,,5965.8677
20409,,,2761.2212
20410,,,12536.537
20411,,,300.32144
20412,,,67555.98
20413,,,1837.3741
20414,,,10191.868
20415,,,1042.6914
20416,,,2812.0315
20417,,,12078.054
20418,,,13663.862
20419,,,684.365
20420,,,4300.0864
20421,,,3827.44
20422,,,4517.656
20423,,,1311.8448
20424,,,10761.807
20425,,,3786.6895
20426,,,702.0041
20427,,,1222.3699
20428,,,2185.4727
20429,,,2348.7517
20430,,,11038.063
20431,,,3163.042
20432,,,4445.662
20433,,,2951.8757
20434,,,8913.48
20435,,,7813.6885
20436,,,3222.433
20437,,,547.35974
20438,,,7548.484
20439,,,31895.959
20440,,,3318.9346
20441,,,1625.4191
20442,,,2136.7917
20443,,,402.73593
20444,,,691.1047
20445,,,3263.5884
20446,,,1002.4335
20447,,,2797.6702
20448,,,26130.244
20449,,,2272.343
20450,,,2948.9849
20451,,,1229.4441
20452,,,2749.433
20453,,,747.9762
20454,,,11963.304
20455,,,11058.443
20456,,,3462.609
20457,,,12665.492
20458,,,520.172
20459,,,2296.212
20460,,,10657.192
20461,,,3831.798
20462,,,3356.2434
20463,,,1288.3726
20464,,,1149.2864
20465,,,62877.39
20466,,,339.6735
20467,,,8605.912
20468,,,6214.973
20469,,,2052.6113
20470,,,3248.3313
20471,,,15890.22
20472,,,15773.08
20473,,,618.3292
20474,,,13530.06
20475,,,1854.0187
20476,,,10547.647
20477,,,7774.1704
20478,,,10657.426
20479,,,436.62598
20480,,,15770.418
20481,,,395.63388
20482,,,712.5605
20483,,,3016.1494
20484,,,4762.439
20485,,,1266.0243
20486,,,8516.167
20487,,,6585.5356
20488,,,930.7369
20489,,,384.3811
20490,,,15297.579
20491,,,2637.3228
20492,,,3914.407
20493,,,1906.4146
20494,,,971.2931
20495,,,24956.994
20496,,,4776.998
20497,,,4271.7666
20498,,,2493.8354
20499,,,5158.7827
20500,,,10972.462
20501,,,5467.262
20502,,,32728.852
20503,,,916.3179
20504,,,9108.561
20505,,,1359.0934
20506,,,494.40408
20507,,,12207.437
20508,,,10101.625
20509,,,1100.1484
20510,,,2359.9976
20511,,,3389.9785
20512,,,503.6555
20513,,,998.226
20514,,,2215.1145
20515,,,380.05368
20516,,,3044.6948
20517,,,4750.502
20518,,,8580.823
20519,,,2247.3765
20520,,,2506.7095
20521,,,1748.3691
20522,,,1505.9988
20523,,,22174.84
20524,,,1255.5217
20525,,,195.50142
20526,,,3856.5764
20527,,,754.6215
20528,,,510.17377
20529,,,385.3616
20530,,,189.06815
20531,,,4168.865
20532,,,6004.373
20533,,,212.71373
20534,,,7305.054
20535,,,24530.066
20536,,,4118.0493
20537,,,4602.4653
20538,,,7757.327
20539,,,7063.825
20540,,,937.2
20541,,,2456.1665
20542,,,1293.0253
20543,,,374.61118
20544,,,842.1529
20545,,,642.309
20546,,,9795.563
20547,,,14257.307
20548,,,1202.4945
20549,,,6080.879
20550,,,3847.1736
20551,,,878.26227
20552,,,1309.7487
20553,,,1884.6969
20554,,,574.11414
20555,,,1481.0892
20556,,,4056.5413
20557,,,11466.573
20558,,,670.6632
20559,,,966.1526
20560,,,2778.115
20561,,,8599.102
20562,,,17525.463
20563,,,5920.929
20564,,,4786.5356
20565,,,1022.77155
20566,,,2647.5566
20567,,,1353.1044
20568,,,1671.5334
20569,,,602.3194
20570,,,2536.3423
20571,,,1406.5664
20572,,,871.0588
20573,,,3548.735
20574,,,1094.2295
20575,,,2346.0574
20576,,,16184.093
20577,,,17343.557
20578,,,2660.357
20579,,,1398.331
20580,,,1241.2375
20581,,,6979.034
20582,,,478.49722
20583,,,1490.4017
20584,,,6474.979
20585,,,7699.712
20586,,,10872.59
20587,,,3965.789
20588,,,6531.7427
20589,,,9101.491
20590,,,12620.768
20591,,,1612.1489
20592,,,1318.0991
20593,,,3732.39
20594,,,12042.798
20595,,,3028.3193
20596,,,328.27966
20597,,,1491.0996
20598,,,887.4563
20599,,,2936.0889
20600,,,4586.0356
20601,,,13797.436
20602,,,6906.589
20603,,,11704.723
20604,,,4826.9985
20605,,,2269.299
20606,,,8251.248
20607,,,24374.287
20608,,,2004.7046
20609,,,9627.396
20610,,,1799.1118
20611,,,11111.453
20612,,,2666.9768
20613,,,4248.0806
20614,,,551.2775
20615,,,5336.9185
20616,,,6469.719
20617,,,4700.281
20618,,,2104.3489
20619,,,4610.6294
20620,,,7323.6743
20621,,,3229.2124
20622,,,12071.074
20623,,,8557.391
20624,,,1320.7814
20625,,,4017.9526
20626,,,1227.1656
20627,,,257.01117
20628,,,936.46124
20629,,,473.5676
20630,,,13651.097
20631,,,3018.9045
20632,,,39598.914
20633,,,3369.5762
20634,,,2722.4626
20635,,,1651.973
20636,,,297.72842
20637,,,9746.608
20638,,,21169.023
20639,,,558.0104
20640,,,4665.9556
20641,,,1244.0681
20642,,,6044.43
20643,,,4124.945
20644,,,21976.764
20645,,,1983.9414
20646,,,1445.389
20647,,,1655.921
20648,,,7322.613
20649,,,721.6075
20650,,,1599.4114
20651,,,6079.081
20652,,,3695.0967
20653,,,7443.024
20654,,,1165.5436
20655,,,10751.998
20656,,,3103.9248
20657,,,722.71857
20658,,,1526.416
20659,,,4808.754
20660,,,4488.2544
20661,,,4071.6838
20662,,,2505.8354
20663,,,1157.5908
20664,,,1592.7471
20665,,,19006.947
20666,,,6428.5605
20667,,,598.13324
20668,,,5588.707
20669,,,7449.274
20670,,,6666.163
20671,,,1109.9375
20672,,,1359.0616
20673,,,9809.85
20674,,,12576.237
20675,,,21773.377
20676,,,442.03378
20677,,,16185.081
20678,,,1800.9504
20679,,,1010.65607
20680,,,356.5819
20681,,,3890.5522
20682,,,3463.7024
20683,,,26541.473
20684,,,22653.943
20685,,,2420.1465
20686,,,4715.815
20687,,,2193.5269
20688,,,2081.1458
20689,,,2801.992
20690,,,16445.086
20691,,,1407.1283
20692,,,253.45598
20693,,,3343.9746
20694,,,7467.122
20695,,,3673.7205
20696,,,1060.0764
20697,,,4541.3457
20698,,,4448.11
20699,,,483.37778
20700,,,5098.4604
20701,,,8910.939
20702,,,686.3985
20703,,,363.02048
20704,,,1040.0446
20705,,,2804.0137
20706,,,12772.789
20707,,,1732.5039
20708,,,3420.987
20709,,,1680.2653
20710,,,5653.3237
20711,,,2004.4502
20712,,,2957.8503
20713,,,1102.6853
20714,,,818.58093
20715,,,2506.193
20716,,,2436.4705
20717,,,723.26434
20718,,,478.69022
20719,,,24088.467
20720,,,1420.4385
20721,,,363.67755
20722,,,1543.8792
20723,,,5857.493
20724,,,6687.938
20725,,,34165.15
20726,,,3884.8486
20727,,,1481.2045
20728,,,3363.5
20729,,,2755.4097
20730,,,2375.1125
20731,,,5980.407
20732,,,1195.7333
20733,,,211.07355
20734,,,6241.8496
20735,,,3212.7734
20736,,,16321.818
20737,,,5851.6914
20738,,,2046.831
20739,,,14176.439
20740,,,918.4747
20741,,,14275.812
20742,,,632.58765
20743,,,33082.086
20744,,,1903.6426
20745,,,434.85645
20746,,,3244.779
20747,,,17422.654
20748,,,11417.672
20749,,,7248.3916
20750,,,675.015
20751,,,15883.567
20752,,,1421.8328
20753,,,8252.224
20754,,,4444.123
20755,,,5506.73
20756,,,1546.5238
20757,,,2395.1306
20758,,,406.80026
20759,,,4668.2217
20760,,,1024.595
20761,,,2108.794
20762,,,20641.42
20763,,,445.14633
20764,,,742.2206
20765,,,4229.852
20766,,,1770.7152
20767,,,14554.218
20768,,,8412.813
20769,,,653.5901
20770,,,3142.4368
20771,,,742.29926
20772,,,12063.847
20773,,,19859.768
20774,,,2266.323
20775,,,188.08723
20776,,,2404.417
20777,,,9985.906
20778,,,2964.2332
20779,,,9942.816
20780,,,4225.0737
20781,,,10215.595
20782,,,3410.2378
20783,,,1010.8698
20784,,,14532.69
20785,,,2050.3298
20786,,,21119.678
20787,,,4577.9062
20788,,,1963.0027
20789,,,958.8989
20790,,,662.6153
20791,,,1519.5198
20792,,,695.61786
20793,,,7948.6763
20794,,,743.4077
20795,,,4033.3015
20796,,,6051.3066
20797,,,1530.3278
20798,,,193.96294
20799,,,1139.0631
20800,,,864.13995
20801,,,9511.584
20802,,,3771.304
20803,,,303.27887
20804,,,2282.1257
20805,,,5480.5815
20806,,,2723.2783
20807,,,3991.0718
20808,,,4325.3745
20809,,,13074.626
20810,,,19534.594
20811,,,1500.9849
20812,,,958.98126
20813,,,775.25824
20814,,,2197.2544
20815,,,5164.0806
20816,,,10070.61
20817,,,514.2193
20818,,,14288.452
20819,,,3720.6199
20820,,,2381.2795
20821,,,1445.645
20822,,,42336.965
20823,,,1593.0891
20824,,,1164.4333
20825,,,13635.17
20826,,,564.1596
20827,,,4876.1963
20828,,,825.5137
20829,,,18891.125
20830,,,9869.696
20831,,,1062.7208
20832,,,28472.229
20833,,,1494.1558
20834,,,14852.764
20835,,,11592.314
20836,,,9051.6875
20837,,,4932.567
20838,,,1883.4098
20839,,,27564.715
20840,,,2567.9563
20841,,,11047.416
20842,,,4046.6316
20843,,,831.2584
20844,,,3006.0725
20845,,,1926.7014
20846,,,2848.4458
20847,,,2634.1782
20848,,,29444.422
20849,,,2027.3285
20850,,,844.6275
20851,,,4833.3477
20852,,,1762.0349
20853,,,498.07892
20854,,,9565.286
20855,,,2015.8046
20856,,,7400.346
20857,,,11046.679
20858,,,1439.9658
20859,,,798.90814
20860,,,27004.902
20861,,,4749.2153
20862,,,16078.8125
20863,,,1130.8514
20864,,,15213.902
20865,,,11570.576
20866,,,19402.117
20867,,,451.4969
20868,,,21223.584
20869,,,743.1032
20870,,,2428.422
20871,,,13216.297
20872,,,102.01871
20873,,,11231.661
20874,,,1065.3021
20875,,,406.76486
20876,,,2408.165
20877,,,2600.077
20878,,,2681.7969
20879,,,14392.892
20880,,,8631.93
20881,,,3371.9717
20882,,,1009.5867
20883,,,361.07742
20884,,,1583.044
20885,,,2359.0688
20886,,,11002.475
20887,,,1973.3774
20888,,,4594.517
20889,,,14875.829
20890,,,12570.696
20891,,,859.5779
20892,,,2001.5634
20893,,,5994.9307
20894,,,20476.033
20895,,,356.92618
20896,,,3537.76
20897,,,9758.683
20898,,,1716.5295
20899,,,1126.9819
20900,,,2643.8235
20901,,,8603.868
20902,,,7729.9917
20903,,,1432.8684
20904,,,13918.78
20905,,,1948.9065
20906,,,7315.157
20907,,,256.12772
20908,,,935.6802
20909,,,826.54614
20910,,,1070.4708
20911,,,12450.376
20912,,,6604.0605
20913,,,5078.255
20914,,,8747.506
20915,,,2641.7852
20916,,,34793.625
20917,,,2801.7527
20918,,,2486.7612
20919,,,8892.583
20920,,,2184.024
20921,,,3697.2861
20922,,,15412.187
20923,,,21550.648
20924,,,4086.817
20925,,,12161.116
20926,,,980.83606
20927,,,996.2687
20928,,,6686.305
20929,,,8028.9487
20930,,,2752.2715
20931,,,760.4009
20932,,,2611.9326
20933,,,7373.896
20934,,,23119.771
20935,,,14523.795
20936,,,1870.6317
20937,,,7826.45
20938,,,5339.862
20939,,,2651.094
20940,,,4969.792
20941,,,738.0371
20942,,,2826.5706
20943,,,770.8733
20944,,,30941.611
20945,,,868.5056
20946,,,2543.089
20947,,,9027.606
20948,,,1545.0752
20949,,,3846.3223
20950,,,1597.4841
20951,,,942.5217
20952,,,4209.6294
20953,,,1105.7751
20954,,,8150.3784
20955,,,703.1914
20956,,,13613.847
20957,,,3110.443
20958,,,3777.749
20959,,,2452.289
20960,,,4839.4185
20961,,,19292.549
20962,,,836.281
20963,,,198.19199
20964,,,255.78723
20965,,,25872.35
20966,,,11534.095
20967,,,2032.434
20968,,,4653.603
20969,,,3315.732
20970,,,7961.5674
20971,,,4606.2246
20972,,,14331.211
20973,,,3174.1204
20974,,,1006.2047
20975,,,11779.769
20976,,,5668.3237
20977,,,2455.084
20978,,,3692.3413
20979,,,1334.5924
20980,,,31821.549
20981,,,7459.313
20982,,,543.35004
20983,,,1734.5303
20984,,,464.51736
20985,,,3982.1807
20986,,,933.37836
20987,,,8366.762
20988,,,1038.8252
20989,,,1316.4447
20990,,,2048.1018
20991,,,5714.3257
20992,,,4932.6753
20993,,,777.2956
20994,,,859.40186
20995,,,1917.2432
20996,,,2500.2952
20997,,,1241.484
20998,,,585.408
20999,,,11203.085
21000,,,2987.008
21001,,,2803.119
21002,,,192.96474
21003,,,4987.049
21004,,,1997.2986
21005,,,950.1908
21006,,,3105.4856
21007,,,1683.2911
21008,,,858.71124
21009,,,1353.7457
21010,,,1939.6632
21011,,,17838.549
21012,,,618.1087
21013,,,6492.592
21014,,,497.3377
21015,,,790.53796
21016,,,8620.05
21017,,,1470.2626
21018,,,2413.4321
21019,,,572.9613
21020,,,4317.0894
21021,,,12931.105
21022,,,2550.8381
21023,,,5389.6616
21024,,,5546.165
21025,,,518.24585
21026,,,4429.2896
21027,,,709.41534
21028,,,850.02405
21029,,,2929.0317
21030,,,25147.656
21031,,,18593.67
21032,,,4828.781
21033,,,243.45088
21034,,,1213.8849
